geo_accession,title,status,submission_date,last_update_date,type,channel_count,source_name_ch1,organism_ch1,taxid_ch1,characteristics_ch1,treatment_protocol_ch1,molecule_ch1,extract_protocol_ch1,description,data_processing,platform_id,contact_name,contact_email,contact_institute,contact_address,contact_city,contact_zip/postal_code,contact_country,instrument_model,library_selection,library_source,library_strategy,relation,supplementary_file_1,series_id,data_row_count
GSM3496429,AB4137,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 319,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4137,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500675,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496429/suppl/GSM3496429_AB4137.txt.gz,GSE123139,0
GSM3496430,AB4138,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 320,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4138,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500673,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496430/suppl/GSM3496430_AB4138.txt.gz,GSE123139,0
GSM3496431,AB4139,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 321,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4139,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500671,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496431/suppl/GSM3496431_AB4139.txt.gz,GSE123139,0
GSM3496432,AB4140,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 322,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4140,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500670,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496432/suppl/GSM3496432_AB4140.txt.gz,GSE123139,0
GSM3496433,AB4141,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 323,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4141,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500668,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496433/suppl/GSM3496433_AB4141.txt.gz,GSE123139,0
GSM3496434,AB4142,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 324,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4142,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500667,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496434/suppl/GSM3496434_AB4142.txt.gz,GSE123139,0
GSM3496435,AB4143,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 325,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4143,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500602,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496435/suppl/GSM3496435_AB4143.txt.gz,GSE123139,0
GSM3496436,AB4229,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 351,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4229,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500601,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496436/suppl/GSM3496436_AB4229.txt.gz,GSE123139,0
GSM3496437,AB4230,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 352,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4230,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500600,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496437/suppl/GSM3496437_AB4230.txt.gz,GSE123139,0
GSM3496438,AB4231,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 353,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4231,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500599,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496438/suppl/GSM3496438_AB4231.txt.gz,GSE123139,0
GSM3496439,AB4232,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 354,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4232,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500598,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496439/suppl/GSM3496439_AB4232.txt.gz,GSE123139,0
GSM3496440,AB4233,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 355,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4233,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500597,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496440/suppl/GSM3496440_AB4233.txt.gz,GSE123139,0
GSM3496441,AB4234,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 356,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4234,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500596,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496441/suppl/GSM3496441_AB4234.txt.gz,GSE123139,0
GSM3496442,AB4235,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 357,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4235,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500595,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496442/suppl/GSM3496442_AB4235.txt.gz,GSE123139,0
GSM3496443,AB4236,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 358,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4236,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500594,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496443/suppl/GSM3496443_AB4236.txt.gz,GSE123139,0
GSM3496444,AB4237,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 359,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4237,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500593,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496444/suppl/GSM3496444_AB4237.txt.gz,GSE123139,0
GSM3496445,AB4238,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 360,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4238,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500592,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496445/suppl/GSM3496445_AB4238.txt.gz,GSE123139,0
GSM3496446,AB4239,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 361,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4239,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500591,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496446/suppl/GSM3496446_AB4239.txt.gz,GSE123139,0
GSM3496447,AB4359,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 389,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4359,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500590,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496447/suppl/GSM3496447_AB4359.txt.gz,GSE123139,0
GSM3496448,AB4360,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 390,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4360,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500589,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496448/suppl/GSM3496448_AB4360.txt.gz,GSE123139,0
GSM3496449,AB4361,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 391,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4361,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500588,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496449/suppl/GSM3496449_AB4361.txt.gz,GSE123139,0
GSM3496450,AB4362,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 392,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4362,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500587,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496450/suppl/GSM3496450_AB4362.txt.gz,GSE123139,0
GSM3496451,AB4363,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 393,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4363,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500586,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496451/suppl/GSM3496451_AB4363.txt.gz,GSE123139,0
GSM3496452,AB4364,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 394,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4364,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500585,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496452/suppl/GSM3496452_AB4364.txt.gz,GSE123139,0
GSM3496453,AB4365,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 395,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4365,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500584,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496453/suppl/GSM3496453_AB4365.txt.gz,GSE123139,0
GSM3496454,AB4366,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 397,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4366,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500583,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496454/suppl/GSM3496454_AB4366.txt.gz,GSE123139,0
GSM3496455,AB4367,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 398,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB4367,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500582,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496455/suppl/GSM3496455_AB4367.txt.gz,GSE123139,0
GSM3496456,AB5008,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 410,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB5008,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500581,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496456/suppl/GSM3496456_AB5008.txt.gz,GSE123139,0
GSM3496457,AB5009,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 411,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB5009,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500580,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496457/suppl/GSM3496457_AB5009.txt.gz,GSE123139,0
GSM3496458,AB5010,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 412,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB5010,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500579,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496458/suppl/GSM3496458_AB5010.txt.gz,GSE123139,0
GSM3496459,AB5011,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 413,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB5011,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500665,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496459/suppl/GSM3496459_AB5011.txt.gz,GSE123139,0
GSM3496460,AB5012,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 414,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB5012,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500664,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496460/suppl/GSM3496460_AB5012.txt.gz,GSE123139,0
GSM3496461,AB5013,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 415,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB5013,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500663,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496461/suppl/GSM3496461_AB5013.txt.gz,GSE123139,0
GSM3496462,AB5014,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 416,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB5014,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500662,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496462/suppl/GSM3496462_AB5014.txt.gz,GSE123139,0
GSM3496463,AB5015,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 417,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB5015,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500661,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496463/suppl/GSM3496463_AB5015.txt.gz,GSE123139,0
GSM3496464,AB5016,Public on Dec 27 2018,Nov 29 2018,Dec 27 2018,SRA,1,Immune cells sorted from melanoma tumors,Homo sapiens,9606,plate id: 418,All samples were dissected from patients and digested into single cell suspension,polyA RNA,Cells were digested to form a single cell suspension and FACS sorted into capture plates,Amp batch AB5016,bcl2fastq/2.15.0.4,GPL18573,"Yaniv,,Lubling",yaniv.lubling@weizmann.ac.il,Weizmann Institute of Science,POB 26,Rehovot,76100,Israel,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN10500660,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3496nnn/GSM3496464/suppl/GSM3496464_AB5016.txt.gz,GSE123139,0
